sid,schid,distid,al_grp_avg,al_sr_grp_avg,al_is_grp_avg,e_ma_grp_avg,e_lit_ln_grp_avg,e_lit_ls_grp_avg,gender,ethnic_cd,al_admn_cd,al_atmpt_cd,al_s_ravg,al_i_savg,al_to_tavg,e_ma_admn_cd,e_ma_atmpt_cd,e_ma_to_tscore,e_lit_ln_atmpt_cd,e_lit_ln_admn_cd,e_lit_l_ncorr,e_lit_ls_atmpt_cd,e_lit_ls_admn_cd,e_lit_l_scorr
33831,294,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.8,4,3.8667,0,Y,3,Y,0,8,Y,0,0
33832,294,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.5,2.2,2.4,0,Y,13,Y,0,5,Y,0,2
33833,294,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,1.1,1.8,1.3333,0,Y,0,Y,0,1,Y,0,0
33834,294,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.3,4.4,4.3333,0,Y,11,Y,0,45,Y,0,25
33835,743,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.3,2.8,2.4667,0,Y,6,Y,0,3,Y,0,1
33836,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,5,4.2667,0,Y,10,Y,0,0,Y,0,0
33837,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.5,4,3.6667,0,Y,7,Y,0,29,Y,0,7
33838,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.5,3.6,3.5333,0,Y,10,Y,0,17,Y,0,4
33839,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,3.4,3.2,0,Y,6,Y,0,0,Y,0,0
33840,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3,2.4,2.8,0,Y,9,Y,0,16,Y,0,11
33841,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2,2.8,2.2667,0,Y,5,Y,0,0,Y,0,0
33842,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,5,5,5,0,Y,14,Y,0,19,Y,0,4
33843,744,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,4.6,3.8,0,Y,5,Y,0,46,Y,0,21
33844,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,5,5,5,0,Y,11,Y,0,0,Y,0,0
33845,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.9,5,4.2667,0,Y,7,Y,0,2,Y,0,3
33846,293,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,3.8,3.4667,0,Y,5,Y,0,31,Y,0,11
33847,293,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.7,4,3.8,0,Y,6,Y,0,2,Y,0,0
33848,293,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.5,2.8,3.2667,0,Y,10,Y,0,55,Y,0,32
33849,293,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.9,5,4.9333,0,Y,8,Y,0,46,Y,0,23
33850,293,124,Y,Y,Y,N,N,N,M,W,0,Y,4,5,4.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA
33851,293,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.1,4.2,3.4667,0,Y,6,Y,0,21,Y,0,2
33852,653,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.9,4,3.9333,0,Y,15,Y,0,1,Y,0,1
33853,106,50,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.6,3.4,3.5333,0,Y,8,Y,0,47,Y,0,4
33854,280,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,2.3,3,2.5333,0,Y,8,Y,0,0,Y,0,0
33855,300,124,Y,Y,Y,Y,Y,Y,M,I,0,Y,3.6,3.4,3.5333,0,Y,6,Y,0,2,Y,0,1
33856,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,1.6,2.2,1.8,0,Y,6,Y,0,0,Y,0,0
33857,300,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4,4,4,0,Y,8,Y,0,0,Y,0,0
33858,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.6,5,4.7333,0,Y,10,Y,0,23,Y,0,5
33859,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,3.6,3.8,0,Y,13,Y,0,24,Y,0,20
33860,685,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,13,Y,0,33,Y,0,3
33861,685,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,1.8,2,1.8667,0,Y,4,Y,0,1,Y,0,1
33862,282,124,N,N,N,Y,Y,Y,M,W,NA,NA,NA,NA,NA,0,Y,8,Y,0,8,Y,0,0
33863,282,124,Y,Y,Y,Y,Y,Y,M,P,0,Y,2.9,3.6,3.1333,0,Y,5,Y,0,0,Y,0,0
33864,282,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,3.9,4.6,4.1333,0,Y,5,Y,0,5,Y,0,0
33865,282,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.6,4,3.7333,0,Y,9,Y,0,3,Y,0,4
33866,278,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.9,4,3.9333,0,Y,6,Y,0,39,Y,0,22
33867,278,124,Y,Y,Y,Y,N,N,M,H,0,Y,2.8,4,3.2,0,Y,4,NA,NA,NA,NA,NA,NA
33868,278,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.5,3.2,2.7333,0,Y,6,Y,0,14,Y,0,4
33869,278,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.2,4,4.1333,0,Y,9,Y,0,2,Y,0,0
33870,285,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,11,Y,0,28,Y,0,0
33871,285,124,Y,Y,Y,N,N,N,M,W,0,Y,2.8,3.6,3.0667,5,N,NA,N,5,NA,N,5,NA
33872,285,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.1,4.4,4.2,0,Y,9,Y,0,4,Y,0,22
33873,285,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2,2.8,2.2667,0,Y,2,Y,0,1,Y,0,0
33874,285,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,1.9,2.4,2.0667,0,Y,3,Y,0,38,Y,0,0
33875,299,124,Y,Y,Y,Y,Y,Y,M,P,0,Y,2.3,2.8,2.4667,0,Y,8,Y,0,0,Y,0,0
33876,289,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.4,5,4.6,0,Y,7,Y,0,16,Y,0,3
33877,305,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,4,4,4,0,Y,6,Y,0,1,Y,0,1
33878,737,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.1,2.4,2.8667,0,Y,7,Y,0,2,Y,0,1
33879,305,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,9,Y,0,43,Y,0,11
33880,291,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.3,5,4.5333,0,Y,8,Y,0,46,Y,0,27
33881,291,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4.6,4.2,0,Y,10,Y,0,11,Y,0,5
33882,291,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,3.2,3.3333,0,Y,9,Y,0,6,Y,0,0
33883,291,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.2,3.4,3.2667,0,Y,8,Y,0,18,Y,0,3
33884,291,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.8,4,3.8667,0,Y,6,Y,0,5,Y,0,1
33885,737,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.7,2.6,2.6667,0,Y,8,Y,0,3,Y,0,0
33886,737,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.1,5,4.4,0,Y,8,Y,0,6,Y,0,0
33887,307,124,Y,Y,Y,Y,Y,Y,F,M,0,Y,3.8,4,3.8667,0,Y,12,Y,0,29,Y,0,12
33888,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,13,Y,0,25,Y,0,4
33889,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4.4,4.1333,0,Y,6,Y,0,13,Y,0,1
33890,307,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.1,4.4,3.5333,0,Y,14,Y,0,20,Y,0,16
33891,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,5,4.8667,0,Y,10,Y,0,24,Y,0,8
33892,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.3,3.6,2.7333,0,Y,7,Y,0,20,Y,0,2
33893,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.9,4,3.9333,0,Y,1,Y,0,6,Y,0,2
33894,744,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.5,4.4,3.1333,0,Y,4,Y,0,3,Y,0,0
33895,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.6,4.2,3.8,0,Y,6,Y,0,1,Y,0,0
33896,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3,3,3,0,Y,4,Y,0,2,Y,0,0
33897,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4,4.8,4.2667,0,Y,11,Y,0,28,Y,0,40
33898,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4,4.8,4.2667,0,Y,8,Y,0,5,Y,0,1
33899,293,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,4,4,4,0,Y,5,Y,0,10,Y,0,0
33900,293,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.3,4.4,4.3333,0,Y,14,Y,0,32,Y,0,15
33901,292,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,2.9,4,3.2667,0,Y,5,Y,0,1,Y,0,0
33902,292,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.8,3.8,3.8,0,Y,7,Y,0,0,Y,0,0
33903,292,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.7,2.2,2.5333,0,Y,5,Y,0,2,Y,0,1
33904,292,124,Y,Y,Y,N,N,N,M,M,0,Y,1,1.4,1.1333,3,Y,7,N,8,NA,N,8,NA
33905,288,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.8,4.2,3.9333,0,Y,9,Y,0,39,Y,0,40
33906,288,124,Y,Y,Y,Y,Y,Y,M,A,0,Y,2.2,3.4,2.6,0,Y,4,Y,0,3,Y,0,0
33907,288,124,Y,Y,Y,N,N,N,M,H,0,Y,2.1,3.6,2.6,1,N,NA,N,1,NA,N,1,NA
33908,628,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.9,4.4,4.0667,0,Y,3,Y,0,20,Y,0,0
33909,628,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.8,2.8,2.8,0,Y,10,Y,0,0,Y,0,1
33910,293,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,4.4,3.8667,0,Y,11,Y,0,2,Y,0,0
33911,286,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.3,2.4,2.3333,0,Y,9,Y,0,11,Y,0,0
33912,293,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,7,Y,0,44,Y,0,11
33913,293,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.9,4.8,4.8667,0,Y,9,Y,0,34,Y,0,9
33914,292,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,6,Y,0,17,Y,0,1
33915,280,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.4,3,2.6,0,Y,7,Y,0,1,Y,0,0
33916,300,124,Y,Y,Y,Y,N,N,M,A,0,Y,3.6,4,3.7333,0,Y,12,NA,NA,NA,NA,NA,NA
33917,300,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.7,4.8,4.0667,0,Y,3,Y,0,4,Y,0,1
33918,300,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,4,4,4,0,Y,8,Y,0,6,Y,0,0
33919,300,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.6,4.8,4.6667,0,Y,13,Y,0,0,Y,0,0
33920,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.7,5,4.8,0,Y,2,Y,0,27,Y,0,8
33921,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.1,3.8,2.6667,0,Y,2,Y,0,0,Y,0,1
33922,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.7,4,3.8,0,Y,6,Y,0,0,Y,0,0
33923,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,4,3.8,3.9333,0,Y,8,Y,0,2,Y,0,0
33924,744,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,5,4.8667,0,Y,15,Y,0,6,Y,0,5
33925,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.2,4,4.1333,0,Y,15,Y,0,44,Y,0,28
33926,280,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,3.5,3.4,3.4667,0,Y,7,Y,0,43,Y,0,3
33927,292,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,4,3.6,0,Y,12,Y,0,15,Y,0,2
33928,307,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.4,5,4.6,0,Y,14,Y,0,45,Y,0,10
33929,307,124,Y,Y,Y,Y,Y,Y,F,M,0,Y,3.7,3.8,3.7333,0,Y,4,Y,0,7,Y,0,2
33930,307,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.1,5,4.4,0,Y,8,Y,0,8,Y,0,0
33931,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,4,4.5333,0,Y,15,Y,0,4,Y,0,5
33932,307,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.1,3.4,3.8667,0,Y,9,Y,0,23,Y,0,0
33933,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.3,3.8,3.4667,0,Y,8,Y,0,29,Y,0,11
33934,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.9,5,4.9333,0,Y,12,Y,0,58,Y,0,12
33935,307,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.4,3.2,3.3333,0,Y,5,Y,0,22,Y,0,0
33936,307,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.5,4,3.6667,0,Y,6,Y,0,0,Y,0,0
33937,300,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.5,3.4,3.4667,0,Y,5,Y,0,12,Y,0,1
33938,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.8,4.6,4.7333,0,Y,12,Y,0,21,Y,0,4
33939,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.5,3.4,2.8,0,Y,4,Y,0,7,Y,0,0
33940,302,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,3.2,3.4667,0,Y,6,Y,0,11,Y,0,1
33941,302,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2,2.6,2.2,0,Y,3,Y,0,0,Y,0,0
33942,302,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.1,3,2.4,0,Y,8,Y,0,14,Y,0,4
33943,302,124,Y,Y,Y,Y,Y,Y,F,A,0,Y,4.3,4.4,4.3333,0,Y,11,Y,0,23,Y,0,4
33944,302,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,14,Y,0,50,Y,0,23
33945,743,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.4,4,2.9333,0,Y,8,Y,0,2,Y,0,2
33946,291,124,Y,Y,Y,N,Y,Y,M,M,0,Y,3.3,4.2,3.6,NA,NA,NA,Y,0,10,Y,0,2
33947,106,50,Y,Y,Y,Y,Y,Y,F,H,0,Y,4.1,4,4.0667,0,Y,8,Y,0,5,Y,0,0
33948,627,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.3,4,2.8667,0,Y,8,Y,0,2,Y,0,1
33949,627,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.6,5,4.7333,0,Y,6,Y,0,52,Y,0,12
33950,627,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.8,4,4.5333,0,Y,13,Y,0,44,Y,0,35
33951,627,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2,3,2.3333,0,Y,8,Y,0,2,Y,0,0
33952,297,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.2,5,4.4667,0,Y,8,Y,0,4,Y,0,3
33953,297,124,Y,Y,Y,Y,Y,Y,M,A,0,Y,4.9,4,4.6,0,Y,8,Y,0,61,Y,0,29
33954,297,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.9,4.2,4,0,Y,5,Y,0,9,Y,0,0
33955,297,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.7,4,3.8,0,Y,4,Y,0,30,Y,0,0
33956,297,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.7,4,3.8,0,Y,8,Y,0,2,Y,0,0
33957,297,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3,3,3,0,Y,12,Y,0,18,Y,0,6
33958,307,124,Y,Y,Y,Y,Y,Y,F,B,0,Y,3.3,2.6,3.0667,0,Y,6,Y,0,0,Y,0,0
33959,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.5,4,3.6667,0,Y,9,Y,0,1,Y,0,0
33960,297,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.4,4,3.6,0,Y,7,Y,0,28,Y,0,0
33961,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,12,Y,0,9,Y,0,2
33962,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4.2,3.9333,0,Y,9,Y,0,35,Y,0,12
33963,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,3.2,3.6,0,Y,7,Y,0,19,Y,0,7
33964,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.6,4,3.0667,0,Y,11,Y,0,43,Y,0,21
33965,744,124,Y,Y,Y,N,N,N,M,W,0,Y,3.3,3.4,3.3333,8,N,NA,N,8,NA,N,8,NA
33966,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,4,3.5333,0,Y,13,Y,0,10,Y,0,0
33967,293,124,Y,Y,Y,N,Y,Y,F,W,0,Y,3.6,4,3.7333,C,Y,NA,Y,0,17,Y,0,7
33968,293,124,N,N,N,Y,Y,Y,M,H,NA,NA,NA,NA,NA,0,Y,7,Y,0,0,Y,0,0
33969,293,124,Y,Y,Y,Y,Y,Y,M,I,0,Y,2.3,2.6,2.4,0,Y,9,Y,0,4,Y,0,0
33970,292,124,N,N,N,Y,Y,Y,M,H,5,N,NA,NA,NA,0,Y,0,Y,0,24,Y,0,7
33971,292,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.3,5,4.5333,0,Y,7,Y,0,45,Y,0,0
33972,292,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.1,4,3.4,0,Y,2,Y,0,2,Y,0,0
33973,292,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,6,Y,0,27,Y,0,12
33974,292,124,Y,Y,Y,Y,Y,Y,M,I,0,Y,3.1,0,2.3333,0,Y,8,Y,0,35,Y,0,0
33975,292,124,N,N,N,Y,Y,Y,F,W,1,N,NA,NA,NA,0,Y,4,Y,0,33,Y,0,19
33976,292,124,N,N,N,Y,Y,Y,F,W,NA,NA,NA,NA,NA,0,Y,5,Y,0,6,Y,0,0
33977,292,124,Y,Y,Y,Y,Y,Y,F,B,0,Y,4.4,2.8,3.8,0,Y,7,Y,0,18,Y,0,0
33978,289,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,1,3.2,1.6667,0,Y,5,Y,0,4,Y,0,1
33979,288,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,4,3.5333,0,Y,8,Y,0,16,Y,0,7
33980,288,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.2,1.6,2.6667,0,Y,7,Y,0,0,Y,0,9
33981,288,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.1,4,2.7333,0,Y,7,Y,0,0,Y,0,0
33982,288,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,3.7,3.6,3.6667,0,Y,10,Y,0,1,Y,0,0
33983,626,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.2,3.4,3.2667,0,Y,7,Y,0,16,Y,0,1
33984,626,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3,5,3.6667,0,Y,3,Y,0,0,Y,0,0
33985,628,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,11,Y,0,0,Y,0,0
33986,628,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.8,5,4.8667,0,Y,13,Y,0,1,Y,0,6
33987,628,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,6,Y,0,25,Y,0,3
33988,628,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.4,4.4,3.7333,0,Y,13,Y,0,20,Y,0,12
33989,286,124,Y,Y,Y,Y,Y,Y,F,I,0,Y,1.5,4,2.3333,0,Y,2,Y,0,0,Y,0,4
33990,286,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.9,3,2.9333,0,Y,10,Y,0,35,Y,0,2
33991,286,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.7,5,4.1333,0,Y,10,Y,0,28,Y,0,17
33992,286,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.5,4.4,3.1333,0,Y,7,Y,0,0,Y,0,0
33993,286,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.3,2.4,2.3333,0,Y,5,Y,0,6,Y,0,5
33994,286,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,5,5,5,0,Y,4,Y,0,30,Y,0,18
33995,602,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.5,3.4,3.4667,0,Y,9,Y,0,0,Y,0,0
33996,602,124,Y,Y,Y,Y,Y,Y,F,A,0,Y,4.7,5,4.8,0,Y,10,Y,0,31,Y,0,19
33997,294,124,Y,Y,Y,Y,Y,Y,F,M,0,Y,4.8,5,4.8667,0,Y,12,Y,0,43,Y,0,34
33998,294,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,2.7,3,2.8,0,Y,10,Y,0,15,Y,0,3
33999,298,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.8,4.8,3.4667,0,Y,12,Y,0,0,Y,0,2
34000,743,124,N,N,N,Y,Y,Y,F,H,NA,NA,NA,NA,NA,0,Y,10,Y,0,0,Y,0,0
34001,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.8,4,3.8667,0,Y,7,Y,0,20,Y,0,1
34002,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.7,3.4,3.6,0,Y,8,Y,0,2,Y,0,0
34003,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.7,4,3.8,0,Y,5,Y,0,42,Y,0,8
34004,744,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4.9,4.8,4.8667,0,Y,7,Y,0,30,Y,0,5
34005,744,124,Y,Y,Y,Y,Y,Y,M,M,0,Y,4.3,4.4,4.3333,0,Y,13,Y,0,33,Y,0,7
34006,293,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.5,3.4,3.4667,0,Y,7,Y,0,0,Y,0,0
34007,293,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,2.4,4,2.9333,0,Y,3,Y,0,9,Y,0,0
34008,300,124,Y,Y,Y,N,N,N,F,M,0,Y,3.9,4,3.9333,1,N,NA,N,1,NA,N,1,NA
34009,743,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,6,Y,0,7,Y,0,0
34010,743,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4,4,4,0,Y,10,Y,0,15,Y,0,0
34011,744,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,3.8,3.3333,0,Y,8,Y,0,24,Y,0,4
34012,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.1,4.8,4.3333,0,Y,14,Y,0,10,Y,0,7
34013,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,5,5,5,0,Y,6,Y,0,2,Y,0,2
34014,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.6,5,4.7333,0,Y,12,Y,0,12,Y,0,2
34015,744,124,Y,Y,Y,Y,Y,Y,M,A,0,Y,4.1,3.2,3.8,0,Y,10,Y,0,47,Y,0,34
34016,293,124,Y,Y,Y,N,N,N,M,W,0,Y,2.3,2.8,2.4667,1,N,NA,N,1,NA,N,1,NA
34017,357,130,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.8,4,3.8667,0,Y,7,Y,0,15,Y,0,0
34018,628,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.1,4,3.4,0,Y,7,Y,0,26,Y,0,0
34019,748,98,Y,Y,Y,Y,Y,Y,M,W,0,Y,4.6,5,4.7333,0,Y,4,Y,0,27,Y,0,6
34020,307,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,4.3,4.8,4.4667,0,Y,7,Y,0,1,Y,0,2
34021,307,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.9,5,4.2667,0,Y,6,Y,0,7,Y,0,0
34022,307,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,2.8,4,3.2,0,Y,5,Y,0,0,Y,0,0
34023,307,124,Y,Y,Y,Y,Y,Y,M,A,0,Y,2,3.4,2.4667,0,Y,0,Y,0,40,Y,0,1
34024,307,124,Y,Y,Y,Y,Y,Y,M,H,0,Y,3.3,4,3.5333,0,Y,6,Y,0,11,Y,0,0
34025,307,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,3.6,4,3.7333,0,Y,12,Y,0,19,Y,0,0
34026,307,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.7,3.4,3.6,0,Y,8,Y,0,9,Y,0,11
34027,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.9,3,2.9333,0,Y,15,Y,0,15,Y,0,0
34028,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.2,2.2,2.2,0,Y,13,Y,0,4,Y,0,11
34029,300,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.3,4,3.5333,0,Y,10,Y,0,2,Y,0,0
34030,300,124,Y,Y,Y,Y,Y,Y,F,W,0,Y,4,4,4,0,Y,12,Y,0,27,Y,0,4
34031,302,124,N,N,N,Y,Y,Y,F,W,NA,NA,NA,NA,NA,0,Y,9,Y,0,27,Y,0,14
34032,302,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.9,4,3.9333,0,Y,4,Y,0,1,Y,0,2
34033,302,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,5,5,5,0,Y,12,Y,0,39,Y,0,14
34034,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,2.9,3,2.9333,0,Y,4,Y,0,8,Y,0,1
34035,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.5,4,3.6667,0,Y,3,Y,0,15,Y,0,0
34036,744,124,Y,Y,Y,Y,Y,Y,F,I,0,Y,3.8,3,3.5333,0,Y,8,Y,0,16,Y,0,15
34037,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.8,4.4,4,0,Y,9,Y,0,24,Y,0,6
34038,744,124,Y,Y,Y,Y,Y,Y,M,W,0,Y,3.6,4,3.7333,0,Y,6,Y,0,7,Y,0,0
34039,744,124,Y,Y,Y,Y,Y,Y,F,H,0,Y,3.8,4.6,4.0667,0,Y,8,Y,0,0,Y,0,0
